ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,WCPA Forms,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
430943,simple,0036,,Smije?na majica Imam 30 ? pa ?ta onda?,-1,0,visible,Smije?na majica,"?elite razveseliti dragu osobu? Uz Smije?na majica imam 30 ? pa ?ta onda?, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/30-jih-imam-pa-kaj.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
431704,simple,0037,,Smije?na majica Imam 40 ? pa ?ta onda?,-1,0,visible,Smije?na majica,"Smije?na majica imam 40 ? pa ?ta onda? je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/40-jih-imam-pa-kaj.png,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
432463,simple,0038,,Smije?na majica Imam 50 ? pa ?ta onda?,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica imam 50 ? pa ?ta onda? ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/50-jih-imam-pa-kaj.png,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
433224,simple,0039,,Smije?na majica Imam 60 ? pa ?ta onda?,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica imam 60 ? pa ?ta onda?. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/60-jih-imam-pa-kaj.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
433987,simple,0040,,Smije?na majica Imam 70 ? pa ?ta onda?,-1,0,visible,Smije?na majica,"Smije?na majica imam 70 ? pa ?ta onda? je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/majica-70-jih-imam-pa-kaj.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
437140,simple,0041,,Smije?na majica bolje mije?ati alkohol nego beton,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica bolje mije?ati alkohol nego beton cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/bolje-mesat-alkohol-kot-beton.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
438761,simple,0042,,Smije?na majica cute but psycho,-1,0,visible,Smije?na majica,Smije?na majica cute but psycho nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/cute-buy-psycho.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
440565,simple,0043,,Smije?na majica dolce and kaffana,-1,0,visible,Smije?na majica,"Ako tra?ite nacin da razbijete monotoniju, Smije?na majica dolce and kaffana je ono ?to trebate. Savr?en spoj humora i originalnosti koji ce svakoga nasmijati do suza.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/majica-dolce-and-kaffana.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
445126,simple,0044,,Smije?na majica hug me !,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica hug me ! cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/Hug-me.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
446628,simple,0045,,Smije?na majica i love men not,-1,0,visible,Smije?na majica,"Smije?na majica i love men not je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/I-love-men.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
447391,simple,0046,,Smije?na majica maneken pivovarne la?ko,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica maneken pivovarne la?ko je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2025/06/Maneken-pivovarne-lasko.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
447873,variable,0047,,Majica i love ime po ?elji,-1,0,visible,Majica s sme?nim napisom,"Izstopajte s stilom in humorjem!\n\nNa?a zabavna majica je popolna izbira za vse, ki radi poka?ejo svoj znacaj in u?ivajo v dobri ?ali. Narejena iz 100 % bomba?a vrhunske kakovosti FRUIT OF THE LOOM, zagotavlja udobje skozi ves dan.\n\nNe glede na to, ali jo nosite na spro?cenem dru?enju, v slu?bi ali na potepu po mestu ? s to majico boste zagotovo pritegnili pozornost in nasmejali mimoidoce. Idealna izbira za vsakogar, ki si upa biti drugacen in izstopati iz mno?ice.\n\nBodite zabavni. Bodite unikatni. Bodite vi!",,,taxable,,0,,,0,0,1,,,,0,,,,"?enske majice, Ideje za darila, Mo?ke majice, Po ?elji, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2025/06/Majica-i-love-ime-po-zelji-1.png,,,,,,,,,9,,1252528,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
447881,variation,399-bela-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447882,variation,399-crna-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447883,variation,399-kraljevsko-modra-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447884,variation,399-rdeca-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447886,variation,399-zivo-rumena-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447887,variation,399-roza-crna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Crna,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447888,variation,399-bela-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447890,variation,399-crna-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447891,variation,399-kraljevsko-modra-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447892,variation,399-rdeca-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447893,variation,399-zivo-rumena-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447895,variation,399-roza-rdeca-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447896,variation,399-bela-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447897,variation,399-crna-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447899,variation,399-kraljevsko-modra-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447900,variation,399-rdeca-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447901,variation,399-zivo-rumena-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447903,variation,399-roza-kraljevo-modra-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Kraljevo modra,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447904,variation,399-bela-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447905,variation,399-crna-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447907,variation,399-kraljevsko-modra-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447908,variation,399-rdeca-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447909,variation,399-zivo-rumena-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447911,variation,399-roza-roza-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Roza,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447912,variation,399-bela-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447913,variation,399-crna-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447915,variation,399-kraljevsko-modra-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447916,variation,399-rdeca-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447917,variation,399-zivo-rumena-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447919,variation,399-roza-oranzna-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Oran?na,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447920,variation,399-bela-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447921,variation,399-crna-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447923,variation,399-kraljevsko-modra-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447924,variation,399-rdeca-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447925,variation,399-zivo-rumena-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447927,variation,399-roza-zelena-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Zelena,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447928,variation,399-bela-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447929,variation,399-crna-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447931,variation,399-kraljevsko-modra-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447932,variation,399-rdeca-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447934,variation,399-zivo-rumena-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447935,variation,399-roza-bela-moska-s,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka S,,1,Barva majice,Bela,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447936,variation,399-bela-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447938,variation,399-crna-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,Crna,,1,,,,,,,,
447939,variation,399-kraljevsko-modra-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,Kraljevsko modra,,1,,,,,,,,
447941,variation,399-rdeca-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,Rdeca,,1,,,,,,,,
447942,variation,399-zivo-rumena-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,?ivo rumena,,1,,,,,,,,
447943,variation,399-roza-crna-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Crna,,1,Barva teksta na majici,Roza,,1,,,,,,,,
447945,variation,399-bela-rdeca-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Bela,,1,,,,,,,,
447946,variation,399-crna-rdeca-moska-m,,Majica i love ime po ?elji,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"11,9",,,,,,,0047,,,,,,0,,1252528,Vrsta in velikost majice,Mo?ka M,,1,Barva majice,Rdeca,,1,Barva teksta na majici,Crna,,1,,,,,,,,
